Customer	Cust#	CustGrp	TradeIco	CivMil	Po#	Item#	Description	ItemType	Pl	SubPl	PlannerCode	Order#	Line#	Schd#	Order Date	SchDate	ReqDate	PromDate	CommitDate	PickSlip#	ShipDate	ShipQty	ExtPrice	ExtCost	Margin	Trx#	Trxdate	TrxYr	TrxQtr	TrxMo	TrxWk	Mrkt	QuoteOrRma	WAYBILL_NUM	MegMo	days	ot	LINE_ID	LINE_TYPE_CODE	ShipVia	DocumentNumber
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101225	SPRING	P	COM	05M	PLNR05	262810	12	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$145.00	$8.75	$136.25	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530045	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101226	SHIELD, SPRING CUP	P	COM	05M	PLNR05	262810	13	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$1,035.00	$71.79	$963.21	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530046	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101229-1	SHIELD	P	COM	05M	PLNR05	262810	14	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$255.00	$7.11	$247.89	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530048	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101231	PIN	P	COM	05M	PLNR05	262810	15	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$90.00	$4.90	$85.10	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530049	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101237-02	TORQUE PLATE ASSY	FA	COM	05M	PLNR05	262810	16	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	4	$256.00	$56.12	$199.88	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530050	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101242-01	SHIM  (AS REQUIRED)	P	COM	05M	PLNR05	262810	17	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	10	$120.00	$3.03	$116.97	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530051	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101242-02	SHIM  (AS REQUIRED)	P	COM	05M	PLNR05	262810	18	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	7	$84.00	$2.94	$81.06	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530052	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101242-03	SHIM  (AS REQUIRED)	P	COM	05M	PLNR05	262810	19	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	10	$120.00	$3.73	$116.27	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530053	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101242-04	SHIM  (AS REQUIRED)	P	COM	05M	PLNR05	262810	20	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	7	$84.00	$2.94	$81.06	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530054	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101243	SPRING, DETENT, PAWL	P	COM	05M	PLNR05	262810	21	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$50.00	$9.27	$40.73	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530055	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101258	LEVER, DOG	P	COM	05M	PLNR05	262810	22	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$205.00	$9.04	$195.96	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530056	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101274-01	SHIM (AS REQUIRED)	P	COM	05M	PLNR05	262810	23	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	10	$340.00	$3.50	$336.50	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530057	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101274-02	SHIM  (AS REQUIRED)	P	COM	05M	PLNR05	262810	24	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	10	$340.00	$3.50	$336.50	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530059	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101274-03	SHIM (AS REQUIRED)	P	COM	05M	PLNR05	262810	25	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	10	$340.00	$3.50	$336.50	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530060	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101274-04	SHIM  (AS REQUIRED)	P	COM	05M	PLNR05	262810	26	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	10	$340.00	$0.00	$340.00	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530061	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101281	(F) (C) WASHER	P	COM	05M	PLNR05	262810	27	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$155.00	$12.50	$142.50	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530062	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101294	WASHER (AS REQUIRED)	P	COM	05M	PLNR05	262810	28	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	25	$150.00	$3.00	$147.00	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530063	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101294-01	WASHER  (AS REQUIRED)	P	COM	05M	PLNR05	262810	29	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	15	$90.00	$0.00	$90.00	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530064	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101295	PAWL ASSY	SA	COM	05M	PLNR05	262810	30	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	3	$207.00	$23.88	$183.12	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530065	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101296	SPRING	P	COM	05M	PLNR05	262810	31	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$670.00	$62.11	$607.89	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530066	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101297	STOP, REBOUND	P	COM	05M	PLNR05	262810	32	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$90.00	$7.93	$82.07	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530068	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101377-01	LEVER FLYWHEEL, RETAINING	P	COM	05M	PLNR05	262810	33	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$380.00	$39.07	$340.93	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530069	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101378	SEAR	P	COM	05M	PLNR05	262810	34	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$315.00	$24.20	$290.80	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530070	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101486	CABLE CLAMP(B/F)	BF	COM	05M	PLNR05	262810	35	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	10	$940.00	$187.42	$752.58	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530071	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0101606-01	CASE	BF	COM	05M	PLNR05	262810	36	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	1	$229.00	$40.48	$188.52	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530072	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0111954-01	SPRING, LEVER RETURN	P	COM	05M	PLNR05	262810	37	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$135.00	$10.21	$124.79	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530073	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0113274-1	SHAFT-LOCK DOG	P	COM	05M	PLNR05	262810	38	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$315.00	$26.24	$288.76	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530074	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0913100-21	PIN, SPRING, COILED, STANDARD DUTY  (.125 DIA X .625 LONG)  PN: 125-0625 MBK	P	COM	05M	PLNR05	262810	39	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	4	$32.00	$2.33	$29.67	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530075	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	0913100-31	PIN, SPRING  (.125 DIA x .250 LONG)   PN: 125-0250-MDP	P	COM	05M	PLNR05	262810	40	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	8	$152.00	$4.67	$147.33	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530076	REGULAR	FEDEX Ground	262810-383206
EMBRAER AVIATION **(FRANCE)**	1890	EMBRAER	TRADE	CIVIL	901499926	30903920	CARTRIDGE, NON-HERMITIC	P	FIR	01F	PLNR01	262814	1	0	10/16/2014	05/08/2015	05/18/2015	05/22/2015	05/11/2015	385146	05/18/2015	2	$1,088.60	$786.09	$302.51	60251398	05/18/2015	2015	2	05	21	OEM	LTA	SCHENKER P/U	05	0	ONTIME	530077	REGULAR	Schenker	262814-385146
EMBRAER AVIATION **(FRANCE)**	1890	EMBRAER	TRADE	CIVIL	901499926	30903870	CARTRIDGE	P	FIR	01F	PLNR01	262814	2	0	10/16/2014	03/17/2015	03/27/2015	03/31/2015	03/22/2015	381994	03/25/2015	3	$1,256.58	$699.78	$556.80	60249315	03/25/2015	2015	1	03	13	OEM	LTA	Schenker	03	2	ONTIME	530078	REGULAR	Schenker	262814-381994
EMBRAER AVIATION **(FRANCE)**	1890	EMBRAER	TRADE	CIVIL	901499926	904807-03	OIL TANK FIRE DETECTOR	P	FIR	01F	PLNR01	262814	3	0	10/16/2014	03/17/2015	03/27/2015	03/31/2015	03/17/2015	381690	03/26/2015	2	$11,000.48	$12,089.87	-$1,089.39	60249380	03/26/2015	2015	1	03	13	OEM	LTA	SCHENKER	03	1	ONTIME	530079	REGULAR	Schenker	262814-381690
EMBRAER AVIATION **(FRANCE)**	1890	EMBRAER	TRADE	CIVIL	901499926	904807-03	OIL TANK FIRE DETECTOR	P	FIR	01F	PLNR01	262814	4	0	10/16/2014	03/13/2015	03/24/2015	03/27/2015	03/30/2015	381689	03/20/2015	2	$11,000.48	$12,089.87	-$1,089.39	60249157	03/20/2015	2015	1	03	12	OEM	LTA	Schenker	03	4	ONTIME	530080	REGULAR	Schenker	262814-381689
EMBRAER AVIATION **(FRANCE)**	1890	EMBRAER	TRADE	CIVIL	901499926	35201007-7	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	262814	5	0	10/16/2014	08/21/2015	08/31/2015	09/04/2015	08/24/2015	389973	08/26/2015	4	$4,639.24	$347.74	$4,291.50	60254887	08/26/2015	2015	3	08	35	OEM	LTA	Schenker	08	5	ONTIME	530081	REGULAR	Schenker	262814-389973
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	HR30135	WASHER-HORSESHOE	P	COM	05C	PLNR07	262810	41	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$130.00	$5.77	$124.23	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530082	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	HR30148	(F) LINK	P	COM	05M	PLNR05	262810	42	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	10	$260.00	$52.48	$207.52	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530083	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	HR30149	GUIDE-SPRING CONTROL	P	COM	05M	PLNR05	262810	43	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	10	$150.00	$8.63	$141.37	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530084	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	HR30150	PIN	P	COM	05M	PLNR05	262810	44	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$410.00	$43.74	$366.26	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530085	REGULAR	FEDEX Ground	262810-383206
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	KZA0894	HR30151	SPRING	P	COM	05M	PLNR05	262810	45	0	10/16/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383206	04/21/2015	5	$775.00	$87.47	$687.53	60250302	04/21/2015	2015	2	04	17	SPA	SS12-001	613757418821	04	2	ONTIME	530086	REGULAR	FEDEX Ground	262810-383206
PAC SCI - Sales	2002	PAC SCI	INTERCO	CIVIL	SAAB2000	P87C550EFPN	I.C., MICRO PROCESSOR	P	PRV	02P	PLNR04	262820	1	0	10/16/2014	01/01/2015	03/31/2016	03/31/2016	10/23/2014	380582	02/20/2015	10	$0.00	$232.56	-$232.56	60248144	02/20/2015	2015	1	02	08	OEM		PARTS GIVEN TO TODD HONDA	02	405	ONTIME	530098	REGULAR	Ship In Place	262820-380582
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P108417	1117141-01	RESTRAINT SYSTEM	FG	COM	05C	PLNR07	262832	7	0	10/17/2014	12/15/2014	01/15/2015	01/19/2015	11/26/2014	378658	01/15/2015	1	$904.70	$358.89	$545.81	60246897	01/15/2015	2015	1	01	03	SPA	CATALOG	SW 378383	01	0	ONTIME	530129	REGULAR	FEDEX Intl Priority	262832-378658
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P108418	0108136-1	REEL ASSY, DUAL STRAP	FG	COM	05C	PLNR07	262835	2	0	10/17/2014	12/10/2014	01/09/2015	01/09/2015	01/02/2015	378353	01/09/2015	1	$952.97	$318.15	$634.82	60246722	01/09/2015	2015	1	01	02	SPA	CATALOG	SW 378199	01	0	ONTIME	530141	REGULAR	FEDEX Intl Priority	262835-378353
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P108418	0108900-101	REEL & SHOULDER HARNESS ASSY	PH	COM	05C	PLNR07	262835	15	0	10/17/2014	12/10/2014	01/09/2015	01/09/2015	01/02/2015	378195	01/09/2015	1	$811.50	$157.08	$654.42	60246722	01/09/2015	2015	1	01	02	SPA	CATALOG	SW 378199	01	0	ONTIME	530154	REGULAR	FEDEX Intl Priority	262835-378195
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	P108427	52000735-1	PYROTECHNIC CARTRIDGE	FA	PRV	02P	PLNR04	262839	1	0	10/17/2014	03/24/2015	04/07/2015	04/14/2015	04/07/2015	381762	03/23/2015	5	$10,825.60	$3,751.79	$7,073.81	60249185	03/23/2015	2015	1	03	13	SPA	CATALOG	S/W 381760	03	15	ONTIME	530158	REGULAR	FEDEX Intl Priority	262839-381762
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	NXB1193	140090-4	REGULATOR, CANOPY SEAL	FG	PRV	02P	PLNR04	262840	1	0	10/17/2014	06/19/2015	06/26/2015	07/01/2015	06/26/2015	387311	06/19/2015	33	$203,973.00	$45,571.43	$158,401.57	60252604	06/19/2015	2015	2	06	25	SPA	SS14-020	FEDEX	06	7	ONTIME	530162	REGULAR	FEDEX Ground	262840-387311
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101399	1106198-03	BRACKET	SPARES	COM	05C	PLNR07	262844	2	0	10/17/2014	12/11/2014	01/14/2015	12/01/2014	12/18/2014	376315	01/14/2015	20	$3,832.40	$200.05	$3,632.35	60246856	01/14/2015	2015	1	01	03	SPA		ALREADY RECEIVED BY SHEILA 11/26	01	0	ONTIME	530224	REGULAR	Customer Pickup	262844-376315
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P128382	34300000-31	FIREX 536-2 (26-1)	FG	FIR	01F	PLNR01	262846	2	0	10/20/2014	05/08/2015	06/26/2015	06/30/2015	06/30/2015	387397	06/23/2015	1	$13,572.46	$5,008.41	$8,564.05	60252739	06/23/2015	2015	2	06	26	SPA		P/U BY SB	06	3	ONTIME	530227	REGULAR	Customer Pickup	262846-387397
DFAS-COLUMBUS CENTER_DU	1492	DFAS	TRADE	MILITARY	SPE4A4-15-M-0090	19999902-1	GA. 1.56" 4000 PSI	FG	FIR	01G	PLNR02	262847	1	0	10/17/2014	03/16/2015	04/06/2015	04/13/2015	03/23/2015	383982	04/24/2015	3	$10,272.00	$6,443.18	$3,828.82	60250491	04/24/2015	2015	2	04	17	SPA	320	613757419287	04	-18	LATE	530229	REGULAR	FEDEX Std Overnight	262847-383982
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	NXB1197	0106907-0	REEL ASSY	FG	COM	05M	PLNR05	262857	1	0	10/20/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	383372	04/21/2015	3	$15,288.00	$4,376.44	$10,911.56	60250301	04/21/2015	2015	2	04	17	SPA	SS14-020	613757418902	04	2	ONTIME	530348	REGULAR	FEDEX Ground	262857-383372
SOJITZ AEROSPACE AMERICA CORPORATION	1452	SOJITZ	TRADE	CIVIL	NXB1197	1111018-07	TROOP RESTRNT	FG	COM	05M	PLNR05	262857	2	0	10/20/2014	04/16/2015	04/23/2015	04/30/2015	04/23/2015	381945	03/19/2015	4	$6,356.00	$1,292.36	$5,063.64	60249074	03/19/2015	2015	1	03	12	SPA	SS14-020	613757413841	03	35	ONTIME	530350	REGULAR	FEDEX Ground	262857-381945
PAC SCI YL-MIAMI	2382	PAC SCI	INTERCO	CIVIL	K101401	1107641-05	DUAL REEL ASSY	PH	COM	05C	PLNR07	262862	3	0	10/20/2014	01/02/2015	01/09/2015	12/02/2014	01/09/2015	378100	01/07/2015	1	$1,221.60	$398.27	$823.33	60246670	01/07/2015	2015	1	01	02	SPA		CUSTOMER P/U	01	2	ONTIME	530373	REGULAR	Customer Pickup	262862-378100
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P128397	212940-2	H/P 90-1(7701-1)	FG	PRV	02P	PLNR04	262867	7	0	10/20/2014	03/12/2015	03/19/2015	03/19/2015	03/19/2015	380870	02/25/2015	5	$18,676.25	$7,585.12	$11,091.13	60248286	02/25/2015	2015	1	02	09	SPA		customer p/u'	02	22	ONTIME	530384	REGULAR	Customer Pickup	262867-380870
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P128397	212940-2	H/P 90-1(7701-1)	FG	PRV	02P	PLNR04	262867	8	0	10/20/2014	04/28/2015	05/05/2015	03/19/2015	05/05/2015	384154	04/28/2015	5	$18,676.25	$7,407.90	$11,268.35	60250580	04/28/2015	2015	2	04	18	SPA		CUSTOMER P/U	04	7	ONTIME	530385	REGULAR	Customer Pickup	262867-384154
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P128397	212940-2	H/P 90-1(7701-1)	FG	PRV	02P	PLNR04	262867	9	0	10/20/2014	06/25/2015	07/02/2015	03/19/2015	07/02/2015	387315	06/22/2015	5	$18,676.25	$7,407.90	$11,268.35	60252681	06/22/2015	2015	2	06	26	SPA		P/U BY SB	06	10	ONTIME	530386	REGULAR	Customer Pickup	262867-387315
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P128397	212940-2	H/P 90-1(7701-1)	FG	PRV	02P	PLNR04	262867	10	0	10/20/2014	08/21/2015	08/28/2015	09/02/2015	08/28/2015	389849	07/31/2015	3	$11,205.75	$4,444.74	$6,761.01	60254065	07/31/2015	2015	3	07	31	SPA		P/U BY SB	07	28	ONTIME	530387	REGULAR	Customer Pickup	262867-389849
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P128397	212940-2	H/P 90-1(7701-1)	FG	PRV	02P	PLNR04	262867	10	0	10/20/2014	08/21/2015	08/28/2015	09/02/2015	08/28/2015	390380	08/18/2015	2	$7,470.50	$2,963.16	$4,507.34	60254606	08/18/2015	2015	3	08	34	SPA		pick up AVS team	08	10	ONTIME	530387	REGULAR	Vendor Truck	262867-390380
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P128397	212940-2	H/P 90-1(7701-1)	FG	PRV	02P	PLNR04	262867	11	0	10/20/2014	10/01/2015	10/08/2015	10/13/2015	10/08/2015	392699	09/24/2015	5	$18,676.25	$7,407.90	$11,268.35	60255860	09/24/2015	2015	3	09	39	SPA		P/U BY SB	09	14	ONTIME	530388	REGULAR	Customer Pickup	262867-392699
BOEING COMMERCIAL_DU	1369	BOEING	TRADE	CIVIL	609000658127	18303902-5	GA. 2"  300 PSI	FG	FIR	01G	PLNR02	262868	1	0	10/20/2014	01/15/2015	01/22/2015	01/29/2015	01/22/2015	378913	01/22/2015	2	$286.00	$527.07	-$241.07	60247110	01/22/2015	2015	1	01	04	OEM	CONTRACT	613757405431	01	0	ONTIME	530405	REGULAR	FEDEX Ground	262868-378913
STELIA AEROSPACE	1326	SOGERMA	TRADE	CIVIL	4700313177	1111498-11	BOOT	P	COM	05C	PLNR07	262870	4	0	10/20/2014	01/12/2015	01/20/2015	01/29/2015	01/19/2015	378562	01/20/2015	15	$375.00	$65.63	$309.37	60247029	01/20/2015	2015	1	01	04	OEM	CONTRACT	FEDEX	01	0	ONTIME	530410	REGULAR	FEDEX Intl Economy	262870-378562
STELIA AEROSPACE	1326	SOGERMA	TRADE	CIVIL	4700313183	2000114-51-001	RESTRAINT SYSTEM	FG	COM	05C	PLNR07	262871	3	0	10/20/2014	12/12/2014	01/14/2015	01/19/2015	01/09/2015	378636	01/14/2015	1	$254.00	$909.85	-$655.85	60246862	01/14/2015	2015	1	01	03	OEM	CONTRACT	FEDEX	01	0	ONTIME	530413	REGULAR	FEDEX Intl Priority	262871-378636
STELIA AEROSPACE	1326	SOGERMA	TRADE	CIVIL	4700313183	2000114-51-001	RESTRAINT SYSTEM	FG	COM	05C	PLNR07	262871	4	0	10/20/2014	01/12/2015	01/20/2015	01/29/2015	01/19/2015	378667	01/20/2015	1	$254.00	$909.85	-$655.85	60247028	01/20/2015	2015	1	01	04	OEM	CONTRACT	FEDEX	01	0	ONTIME	530414	REGULAR	FEDEX Intl Economy	262871-378667
STELIA AEROSPACE	1326	SOGERMA	TRADE	CIVIL	4700313186	2000114-53-001	RESTRAINT SYSTEM	FG	COM	05C	PLNR07	262872	5	0	10/20/2014	12/11/2014	01/08/2015	01/19/2015	01/08/2015	378258	01/08/2015	2	$508.00	$1,819.70	-$1,311.70	60246700	01/08/2015	2015	1	01	02	OEM	CONTRACT	FEDEX	01	0	ONTIME	530419	REGULAR	FEDEX Intl Economy	262872-378258
