Customer,Cust#,CustGrp,TradeIco,CivMil,Po#,Item#,Description,ItemType,Pl,SubPl,PlannerCode,Order#,Line#,Schd#,Order Date,SchDate,ReqDate,PromDate,CommitDate,PickSlip#,ShipDate,ShipQty,ExtPrice,ExtCost,Margin,Trx#,Trxdate,TrxYr,TrxQtr,TrxMo,TrxWk,Mrkt,QuoteOrRma,WAYBILL_NUM,MegMo,days,ot,LINE_ID,LINE_TYPE_CODE,ShipVia,DocumentNumber
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101722,1107408-01,BUCKLE PAD,SA,COM,05M,PLNR05,265763,1,0,2015-05-07,2015-06-11,2015-06-18,2015-06-23,2015-06-18,385525,2015-05-21,2,86.74,36.6,50.14,60251498,2015-05-21,2015,2,5,21,SPA,,CUSTOMER P/U,5,28,ONTIME,547869,REGULAR,Customer Pickup,265763-385525
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101722,33440018-6,CODE13 RUPTURE DISC ASSY,FA,FIR,01X,PLNR03,265764,2,0,2015-05-07,2015-06-10,2015-06-17,2015-06-22,2015-06-17,385913,2015-06-01,60,18738.6,505.44,18233.16,60251982,2015-06-01,2015,2,6,23,SPA,,CUSTOMER P/U,6,16,ONTIME,547870,REGULAR,Customer Pickup,265764-385913
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129482,LL01-AL22AB30AA-001,"LAP BELT ASSY, 90 DEG",FG,COM,05C,PLNR07,265765,1,0,2015-05-07,2015-06-04,2015-06-11,2015-06-16,2015-06-19,386696,2015-06-10,1,298.6,142.8,155.8,60252297,2015-06-10,2015,2,6,24,SPA,,CUSTOMER P/U,6,1,ONTIME,547871,REGULAR,Customer Pickup,265765-386696
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129482,LL01-AL31AB24AA-001,"LAP BELT ASSY, 90 DEG",FG,COM,05C,PLNR07,265765,2,0,2015-05-07,2015-06-05,2015-06-12,2015-06-17,2015-06-12,386694,2015-06-10,1,361.49,142.97,218.52,60252297,2015-06-10,2015,2,6,24,SPA,,CUSTOMER P/U,6,2,ONTIME,547872,REGULAR,Customer Pickup,265765-386694
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129482,LL01-AN22AB30AA-001,"LAP BELT ASSY, 90 DEG",FG,COM,05C,PLNR07,265765,3,0,2015-05-07,2015-06-05,2015-06-12,2015-06-17,2015-06-12,386695,2015-06-10,1,361.87,143.03,218.84,60252297,2015-06-10,2015,2,6,24,SPA,,CUSTOMER P/U,6,2,ONTIME,547873,REGULAR,Customer Pickup,265765-386695
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129482,LL01-AL28AL30AA-001,"LAP BELT ASSY, 90 DEG",FG,COM,05C,PLNR07,265765,7,0,2015-05-07,2015-06-22,2015-06-29,2015-07-02,2015-06-29,386901,2015-06-15,10,2997.6,1347.92,1649.68,60252439,2015-06-15,2015,2,6,25,SPA,,CUSTOMER PICKUP,6,14,ONTIME,547874,REGULAR,Customer Pickup,265765-386901
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129482,503210,SUPPORT,P,CTL,06C,PLNR06,265766,4,0,2015-05-07,2015-08-13,2015-08-20,2015-08-24,2015-07-23,387259,2015-06-19,6,501.36,174.95,326.41,60252605,2015-06-19,2015,2,6,25,SPA,,SW 387226,6,62,ONTIME,547875,REGULAR,FEDEX Std Overnight,265766-387259
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129482,503210,SUPPORT,P,CTL,06C,PLNR06,265766,4,0,2015-05-07,2015-08-13,2015-08-20,2015-08-24,2015-07-23,388508,2015-07-10,14,1169.84,408.21,761.63,60253302,2015-07-10,2015,3,7,28,SPA,,P/U BY SB,7,41,ONTIME,547875,REGULAR,Customer Pickup,265766-388508
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129482,503206,PLUG,P,CTL,06C,PLNR06,265766,5,0,2015-05-07,2015-08-06,2015-08-13,2015-08-27,2015-08-06,387259,2015-06-19,4,1149.76,260.32,889.44,60252605,2015-06-19,2015,2,6,25,SPA,,SW 387226,6,55,ONTIME,547876,REGULAR,FEDEX Std Overnight,265766-387259
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129482,503206,PLUG,P,CTL,06C,PLNR06,265766,5,0,2015-05-07,2015-08-06,2015-08-13,2015-08-27,2015-08-06,388787,2015-07-15,13,3736.72,846.03,2890.69,60253439,2015-07-15,2015,3,7,29,SPA,,p/u by sb,7,29,ONTIME,547876,REGULAR,Customer Pickup,265766-388787
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P129482,503201,LEAF,FA,CTL,06C,PLNR06,265766,6,0,2015-05-07,2015-08-21,2015-08-28,2015-09-02,2015-08-28,387259,2015-06-19,8,860.8,345.24,515.56,60252605,2015-06-19,2015,2,6,25,SPA,,SW 387226,6,70,ONTIME,547877,REGULAR,FEDEX Std Overnight,265766-387259
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,P129482,94472000,(VM) NUT-ELASTIC STOP-10-32,P,FIR,01X,PLNR03,265767,8,0,2015-05-07,2015-05-22,2015-05-29,2015-06-16,2015-06-11,385398,2015-05-21,10,231.1,0.99,230.11,60251516,2015-05-21,2015,2,5,21,SPA,,CUSTOMER P/U,5,8,ONTIME,547878,REGULAR,Customer Pickup,265767-385398
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101492,1106318-03,STRAP GUIDE ASSEMBLY,SA,COM,05C,PLNR07,265768,1,0,2015-05-08,,2015-05-08,,,,2015-05-11,-10,0,-80.04,80.04,60251184,2015-05-11,2015,2,5,20,ICO,,,5,-3,LATE,547879,RETURN,,-265768
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,H100122,34800028-1,"FIREX, 2170, SING OUT, (0523-1)",FG,FIR,01F,PLNR01,265770,1,0,2015-05-19,2015-07-17,2015-07-31,2015-08-07,2015-06-23,387530,2015-06-30,1,13706.75,6436.98,7269.77,60252993,2015-06-30,2015,2,6,27,SPA,CATALOG,DHL,6,31,ONTIME,547881,REGULAR,DHL Global Forwarding,265770-387530
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,H100122,34800028-3,"FIREX, 2170, SING OUT, (0523-1)",FG,FIR,01F,PLNR01,265770,2,0,2015-05-19,2015-07-17,2015-07-31,2015-08-07,2015-06-23,386873,2015-06-17,1,7250.07,6877.95,372.12,60252564,2015-06-17,2015,2,6,25,SPA,CATALOG,DHL,6,44,ONTIME,547882,REGULAR,DHL Global Forwarding,265770-386873
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,H100122,34500057-4,"FIREX, 800, 1 OUT, (0653-1)",FG,FIR,01F,PLNR01,265770,5,0,2015-05-19,2015-07-17,2015-07-31,2015-08-07,2015-06-23,386876,2015-06-18,1,5576.76,5162,414.76,60252596,2015-06-18,2015,2,6,25,SPA,CATALOG,DHL,6,43,ONTIME,547883,REGULAR,DHL Global Forwarding,265770-386876
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,H100122,33900052-3,"FIREX, 378, 1 OUT, (0599-1)",FG,FIR,01F,PLNR01,265770,6,0,2015-05-19,2015-07-17,2015-07-31,2015-08-07,2015-06-23,387531,2015-06-30,1,5948.53,3534.4,2414.13,60252993,2015-06-30,2015,2,6,27,SPA,CATALOG,DHL,6,31,ONTIME,547884,REGULAR,DHL Global Forwarding,265770-387531
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,H100122,36500052-1,FLOW METERING EQUIPMENT,FG,PRV,02P,PLNR04,265771,3,0,2015-06-01,2015-06-09,2015-06-23,2015-06-23,2015-06-23,386414,2015-06-09,1,8383.71,4285.11,4098.6,60252249,2015-06-09,2015,2,6,24,SPA,CATALOG,FEDEX,6,14,ONTIME,547885,REGULAR,FEDEX Intl Priority,265771-386414
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,H100122,36400059-2,"DIVERTER VALVE, DUAL OUTLET",FG,PRV,02P,PLNR04,265771,4,0,2015-06-01,2015-06-09,2015-06-23,2015-06-23,2015-06-23,386583,2015-06-09,1,2207.76,910.57,1297.19,60252249,2015-06-09,2015,2,6,24,SPA,CATALOG,FEDEX,6,14,ONTIME,547886,REGULAR,FEDEX Intl Priority,265771-386583
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1101214-03,"BUTTON, NAMEPLATE",P,COM,05C,PLNR07,265772,1,0,2015-05-08,2015-05-28,2015-06-11,2015-06-18,2015-06-11,386446,2015-06-05,30,73.8,30.44,43.36,60252130,2015-06-05,2015,2,6,23,SPA,CATALOG,SW 386401,6,6,ONTIME,547887,REGULAR,FEDEX Intl Priority,265772-386446
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111560-01,"BUTTON, LOGO",P,COM,05C,PLNR07,265772,2,0,2015-05-08,2015-05-28,2015-06-11,2015-06-18,2015-06-11,385747,2015-06-01,135,240.3,99.19,141.11,60251962,2015-06-01,2015,2,6,23,SPA,CATALOG,SW 385127,6,10,ONTIME,547888,REGULAR,FEDEX Intl Priority,265772-385747
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1117534-01,ADJUSTER COVER,P,COM,05C,PLNR07,265772,3,0,2015-05-08,2015-05-28,2015-06-12,2015-06-18,2015-06-11,386912,2015-06-12,35,499.8,206.14,293.66,60252382,2015-06-12,2015,2,6,24,SPA,CATALOG,SW 386910,6,0,ONTIME,547889,REGULAR,FEDEX Intl Priority,265772-386912
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111371-07, LINK,P,COM,05C,PLNR07,265772,4,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,386436,2015-06-05,20,108.6,44.79,63.81,60252130,2015-06-05,2015,2,6,23,SPA,CATALOG,SW 386401,6,7,ONTIME,547890,REGULAR,FEDEX Intl Priority,265772-386436
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1117534-03,ADJUSTER COVER,BF,COM,05C,PLNR07,265772,5,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,386249,2015-06-04,150,2209.5,911.46,1298.04,60252099,2015-06-04,2015,2,6,23,SPA,CATALOG,SW 386191,6,8,ONTIME,547891,REGULAR,FEDEX Intl Priority,265772-386249
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1101227-1,"CLIP, SHOULDER HARNESS",P,COM,05C,PLNR07,265772,6,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,385747,2015-06-01,12,456.96,39.89,417.07,60251962,2015-06-01,2015,2,6,23,SPA,CATALOG,SW 385127,6,11,ONTIME,547892,REGULAR,FEDEX Intl Priority,265772-385747
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1108466-01,"STOP, WEBBING",P,COM,05C,PLNR07,265772,7,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,387027,2015-06-16,250,1657.5,148.7,1508.8,60252496,2015-06-16,2015,2,6,25,SPA,CATALOG,SW 386398,6,16,ONTIME,547893,REGULAR,FEDEX Intl Priority,265772-387027
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1101925-01,"BUTTON, NAMEPLATE",P,COM,05C,PLNR07,265772,9,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,386900,2015-06-12,5,2.55,1.05,1.5,60252382,2015-06-12,2015,2,6,24,SPA,CATALOG,SW 386910,6,0,ONTIME,547894,REGULAR,FEDEX Intl Priority,265772-386900
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111432-01,"HANDLE, FOUR VANE",P,COM,05C,PLNR07,265772,10,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,386907,2015-06-12,50,308,127.13,180.87,60252382,2015-06-12,2015,2,6,24,SPA,CATALOG,SW 386910,6,0,ONTIME,547895,REGULAR,FEDEX Intl Priority,265772-386907
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111371-05,LINK,P,COM,05C,PLNR07,265772,11,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,385747,2015-06-01,30,146.7,60.53,86.17,60251962,2015-06-01,2015,2,6,23,SPA,CATALOG,SW 385127,6,11,ONTIME,547896,REGULAR,FEDEX Intl Priority,265772-385747
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1107273-01,(F)DOG SPRING,P,COM,05C,PLNR07,265772,12,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,386900,2015-06-12,8,166.72,68.77,97.95,60252382,2015-06-12,2015,2,6,24,SPA,CATALOG,SW 386910,6,0,ONTIME,547897,REGULAR,FEDEX Intl Priority,265772-386900
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111349-05,LINK,P,COM,05C,PLNR07,265772,13,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,386900,2015-06-12,20,112,46.19,65.81,60252382,2015-06-12,2015,2,6,24,SPA,CATALOG,SW 386910,6,0,ONTIME,547898,REGULAR,FEDEX Intl Priority,265772-386900
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1107525-01,"COVER ASSY, LOWER",PH,COM,05C,PLNR07,265772,14,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,385346,2015-06-01,6,253.32,104.48,148.84,60251962,2015-06-01,2015,2,6,23,SPA,CATALOG,SW 385127,6,11,ONTIME,547899,REGULAR,FEDEX Intl Priority,265772-385346
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1101212-05,"LINK, BELT",P,COM,05C,PLNR07,265772,15,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,386434,2015-06-05,20,149.8,61.81,87.99,60252130,2015-06-05,2015,2,6,23,SPA,CATALOG,SW 386401,6,7,ONTIME,547900,REGULAR,FEDEX Intl Priority,265772-386434
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1107271-01,"COVER,BUCKLE UPPER",P,COM,05C,PLNR07,265772,16,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,386900,2015-06-12,7,176.19,72.66,103.53,60252382,2015-06-12,2015,2,6,24,SPA,CATALOG,SW 386910,6,0,ONTIME,547901,REGULAR,FEDEX Intl Priority,265772-386900
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111498-09,BOOT,P,COM,05C,PLNR07,265772,17,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,385797,2015-05-28,35,6954.5,135.12,6819.38,60251779,2015-05-28,2015,2,5,22,SPA,CATALOG,SW 384685,5,15,ONTIME,547902,REGULAR,FEDEX Intl Priority,265772-385797
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,2000013-100-001,UPPER TORSO ASSY,SPARES,COM,05C,PLNR07,265772,18,0,2015-05-08,2015-06-18,2015-07-17,2015-07-22,2015-07-17,388906,2015-07-17,9,8805.06,3895.46,4909.6,60253533,2015-07-17,2015,3,7,29,SPA,CATALOG,SW 388327,7,0,ONTIME,547903,REGULAR,FEDEX Intl Priority,265772-388906
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1101813-01,BUTTON,P,COM,05M,PLNR05,265772,19,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,387027,2015-06-16,100,238,97.97,140.03,60252496,2015-06-16,2015,2,6,25,SPA,CATALOG,SW 386398,6,16,ONTIME,547904,REGULAR,FEDEX Intl Priority,265772-387027
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1101612-01,LH LAP BELT ASSY,FG,COM,05C,PLNR07,265772,20,0,2015-05-08,2015-06-18,2015-07-23,2015-07-10,2015-07-02,386820,2015-07-23,4,611.24,241.59,369.65,60253734,2015-07-23,2015,3,7,30,SPA,CATALOG,FEDEX,7,0,ONTIME,547905,REGULAR,FEDEX Intl Priority,265772-386820
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111530-01-001,CROTCH STRAP ASSY,SPARES,COM,05C,PLNR07,265772,21,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,386452,2015-06-05,8,959.28,388.96,570.32,60252130,2015-06-05,2015,2,6,23,SPA,CATALOG,SW 386401,6,27,ONTIME,547906,REGULAR,FEDEX Intl Priority,265772-386452
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1101550-03,BUCKLE ASSY LH  (REPLACES 1101950-03 BUCKLE),SA,COM,05C,PLNR07,265772,22,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,387804,2015-07-02,3,762.63,290.07,472.56,60253122,2015-07-02,2015,3,7,27,SPA,CATALOG,SW 386591,7,0,ONTIME,547907,REGULAR,FEDEX Intl Priority,265772-387804
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111432-01,"HANDLE, FOUR VANE",P,COM,05C,PLNR07,265772,23,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,386268,2015-06-04,50,308,127.13,180.87,60252099,2015-06-04,2015,2,6,23,SPA,CATALOG,SW 386191,6,28,ONTIME,547908,REGULAR,FEDEX Intl Priority,265772-386268
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111349-05,LINK,P,COM,05C,PLNR07,265772,24,0,2015-05-08,2015-06-25,2015-07-10,2015-07-17,2015-07-10,387490,2015-07-02,20,112,46.19,65.81,60253122,2015-07-02,2015,3,7,27,SPA,CATALOG,SW 386591,7,8,ONTIME,547909,REGULAR,FEDEX Intl Priority,265772-387490
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111371-05,LINK,P,COM,05C,PLNR07,265772,25,0,2015-05-08,2015-06-25,2015-07-10,2015-07-17,2015-07-10,387490,2015-07-02,30,146.7,60.53,86.17,60253122,2015-07-02,2015,3,7,27,SPA,CATALOG,SW 386591,7,8,ONTIME,547910,REGULAR,FEDEX Intl Priority,265772-387490
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1101227-1,"CLIP, SHOULDER HARNESS",P,COM,05C,PLNR07,265772,26,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,387080,2015-07-02,12,456.96,39.89,417.07,60253122,2015-07-02,2015,3,7,27,SPA,CATALOG,SW 386591,7,0,ONTIME,547911,REGULAR,FEDEX Intl Priority,265772-387080
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1108466-01,"STOP, WEBBING",P,COM,05C,PLNR07,265772,27,0,2015-05-08,2015-07-10,2015-07-24,2015-07-31,2015-07-24,387977,2015-07-08,250,1657.5,148.7,1508.8,60253234,2015-07-08,2015,3,7,28,SPA,CATALOG,SW 387412,7,16,ONTIME,547912,REGULAR,FEDEX Intl Priority,265772-387977
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,BH3AABB,"WEBBING, POLYESTER, BLACK",P,COM,05C,PLNR07,265772,28,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,387028,2015-06-16,200,848,349.89,498.11,60252496,2015-06-16,2015,2,6,25,SPA,CATALOG,SW 386398,6,16,ONTIME,547913,REGULAR,FEDEX Intl Priority,265772-387028
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,BH3AABB,"WEBBING, POLYESTER, BLACK",P,COM,05C,PLNR07,265772,29,0,2015-05-08,2015-07-10,2015-07-24,2015-07-31,2015-07-24,387977,2015-07-08,200,848,349.89,498.11,60253234,2015-07-08,2015,3,7,28,SPA,CATALOG,SW 387412,7,16,ONTIME,547914,REGULAR,FEDEX Intl Priority,265772-387977
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,BH3AABB,"WEBBING, POLYESTER, BLACK",P,COM,05C,PLNR07,265772,30,0,2015-05-08,2015-07-17,2015-07-31,2015-08-07,2015-07-31,388665,2015-07-16,200,848,349.89,498.11,60253481,2015-07-16,2015,3,7,29,SPA,CATALOG,SW 388109,7,15,ONTIME,547915,REGULAR,FEDEX Intl Priority,265772-388665
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,BH3KPBB,"GREY, TRANSITIONAL, WEBBING",P,COM,05C,PLNR07,265772,31,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,387460,2015-07-02,200,476,195.94,280.06,60253122,2015-07-02,2015,3,7,27,SPA,CATALOG,SW 386591,7,0,ONTIME,547916,REGULAR,FEDEX Intl Priority,265772-387460
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,BH3BLBB,NEW GREY WEBBING (FORMERLY CINDER),P,COM,05C,PLNR07,265772,32,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,386306,2015-06-04,200,476,195.94,280.06,60252099,2015-06-04,2015,2,6,23,SPA,CATALOG,SW 386191,6,28,ONTIME,547917,REGULAR,FEDEX Intl Priority,265772-386306
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,BH3YBBB,CHARCOAL GREY WEBBING,P,COM,05C,PLNR07,265772,33,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,387096,2015-07-02,200,476,195.94,280.06,60253122,2015-07-02,2015,3,7,27,SPA,CATALOG,SW 386591,7,0,ONTIME,547918,REGULAR,FEDEX Intl Priority,265772-387096
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,K100339,1111530-01-001,CROTCH STRAP ASSY,SPARES,COM,05C,PLNR07,265772,38,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,386453,2015-06-05,8,959.28,388.96,570.32,60252130,2015-06-05,2015,2,6,23,SPA,CATALOG,SW 386401,6,27,ONTIME,547919,REGULAR,FEDEX Intl Priority,265772-386453
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,K100339,33440018-7,CODE14 RUPTURE DISC ASSY,FA,FIR,01X,PLNR03,265773,34,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,385805,2015-06-01,35,11422.6,803.83,10618.77,60252025,2015-06-01,2015,2,6,23,SPA,CATALOG,SW 385127,6,11,ONTIME,547920,REGULAR,FEDEX Intl Priority,265773-385805
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,K100339,53100785-1,DUMMY STOWAGE RECEPTACLE,P,FIR,01F,PLNR01,265773,35,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,385555,2015-06-01,10,1536,136.46,1399.54,60252025,2015-06-01,2015,2,6,23,SPA,CATALOG,SW 385127,6,11,ONTIME,547921,REGULAR,FEDEX Intl Priority,265773-385555
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,K100339,2-100831-1,SHUNT PLUG,P,FIR,01F,PLNR01,265773,36,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,385556,2015-05-26,5,759.75,111.96,647.79,60251631,2015-05-26,2015,2,5,22,SPA,CATALOG,SW 384927,5,17,ONTIME,547922,REGULAR,FEDEX Intl Priority,265773-385556
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,K100339,52000710-1,DISCHARGE OUTLET,SA,FIR,01X,PLNR03,265773,37,0,2015-05-08,2015-07-17,2015-07-31,2015-08-07,2015-07-31,388750,2015-07-22,2,2021.88,542.97,1478.91,60253712,2015-07-22,2015,3,7,30,SPA,CATALOG,FEDEX,7,9,ONTIME,547923,REGULAR,FEDEX Intl Priority,265773-388750
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,M100012,35240286,CODE23 GC FILL FTG ASSY,FA,FIR,01X,PLNR03,265774,1,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,385479,2015-05-28,5,3384.45,385.15,2999.3,60251802,2015-05-28,2015,2,5,22,SPA,CATALOG,SW 384685,5,15,ONTIME,547924,REGULAR,FEDEX Intl Priority,265774-385479
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,M100012,32540012,GC SLEEVE,P,FIR,01F,PLNR01,265774,2,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,385557,2015-05-28,5,129.85,45.31,84.54,60251802,2015-05-28,2015,2,5,22,SPA,CATALOG,SW 384685,5,15,ONTIME,547925,REGULAR,FEDEX Intl Priority,265774-385557
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,P108854,0108313-1,STRAP GUIDE DUST COVR,P,COM,05C,PLNR07,265775,1,0,2015-05-08,2015-06-18,2015-07-02,2015-07-10,2015-07-02,387394,2015-06-22,2,138.66,3.9,134.76,60252673,2015-06-22,2015,2,6,26,SPA,CATALOG,SW 386576,6,10,ONTIME,547926,REGULAR,FEDEX Intl Priority,265775-387394
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,P108854,1101208,PLATE,P,COM,05C,PLNR07,265775,2,0,2015-05-08,2015-05-29,2015-06-12,2015-06-19,2015-06-12,386443,2015-06-05,2,5.48,2.26,3.22,60252128,2015-06-05,2015,2,6,23,SPA,CATALOG,SW 386401,6,7,ONTIME,547927,REGULAR,FEDEX Intl Priority,265775-386443
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,P108854,34600028-1,FIREX 630-2(55-1),FG,FIR,01F,PLNR01,265776,3,0,2015-05-08,2015-06-05,2015-06-19,2015-06-28,2015-06-19,386476,2015-06-19,2,4558.22,3807.16,751.06,60252634,2015-06-19,2015,2,6,25,SPA,CATALOG,FEDEX,6,0,ONTIME,547928,REGULAR,FEDEX Intl Priority,265776-386476
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,P108854,35071531,TCPS,SA,FIR,01X,PLNR03,265776,4,0,2015-05-08,2015-07-10,2015-07-24,2015-07-31,2015-07-24,385615,2015-05-28,2,4516.92,1122.82,3394.1,60251798,2015-05-28,2015,2,5,22,SPA,CATALOG,SW 384685,5,57,ONTIME,547929,REGULAR,FEDEX Intl Priority,265776-385615
AIRBUS OPERATIONS SAS,1339,AIRBUS,TRADE,CIVIL,5265684,34100005-1,FIREX 378-1(21-1),FG,FIR,01F,PLNR01,265778,1,0,2015-05-08,2015-05-13,2015-05-18,2015-06-08,2015-05-18,384933,2015-05-18,24,10152,33483.48,-23331.48,60251395,2015-05-18,2015,2,5,21,OEM,,DHL,5,0,ONTIME,547932,REGULAR,DHL Global Forwarding,265778-384933
AIRBUS OPERATIONS SAS,1339,AIRBUS,TRADE,CIVIL,5265684,35240406-1,DISCHARGE OUTLET,SA,FIR,01X,PLNR03,265778,2,0,2015-05-08,2015-05-25,2015-06-01,2015-06-08,2015-06-01,385327,2015-05-29,40,2400,3029.69,-629.69,60251892,2015-05-29,2015,2,5,22,OEM,,FEDEX,5,3,ONTIME,547933,REGULAR,FEDEX Intl Economy,265778-385327
